route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,route_sort_order
IDFM:C01766,IDFM:1060,4636,4636,,3,,FF6600,FFFFFF,
IDFM:C01823,IDFM:1071,Filéo SP,Filéo Saint-Pathus (sur réservation),,3,,E01921,FFFFFF,
IDFM:C01839,IDFM:1090,PORT,Le Bus du port,,3,,9A9940,000000,
IDFM:C00735,IDFM:1052,5447,5447,,3,,5091CB,FFFFFF,
IDFM:C00508,IDFM:1081,5285,5285,,3,,E0B03B,000000,
IDFM:C00522,IDFM:1081,5227,5227,,3,,008C5A,FFFFFF,
IDFM:C02041,IDFM:Operator_1041,CitéVal F,CitéVal Franconville,,3,,9FC005,FFFFFF,
IDFM:C00100,IDFM:1058,4323,4323,,3,,82C8E6,000000,
IDFM:C00505,IDFM:1081,5282,5282,,3,,ED1C2A,FFFFFF,
IDFM:C00024,IDFM:1070,3109,3109,,3,,CEC92B,000000,
IDFM:C01765,IDFM:1058,4322,4322,,3,,FF82B4,000000,
IDFM:C01875,IDFM:1086,30-48,30-48,,3,,3FB498,FFFFFF,
IDFM:C00101,IDFM:1058,4324,4324,,3,,FF1400,FFFFFF,
IDFM:C00103,IDFM:1076,4510,4510,,3,,D2D200,000000,
IDFM:C00692,IDFM:1077,6201,6201,,3,,FF1400,FFFFFF,
IDFM:C00225,IDFM:1072,2176,2176,,3,,6E491E,FFFFFF,
IDFM:C00226,IDFM:1071,R117,R117,,3,,F4A8BC,000000,
IDFM:C00541,IDFM:1068,5194,5194,,3,,A50034,FFFFFF,
IDFM:C00211,IDFM:1071,33,33,,3,,4F91CD,FFFFFF,
IDFM:C00754,IDFM:1051,7822,7822,,3,,3C91DC,FFFFFF,
IDFM:C00443,IDFM:1086,30-10,30-10,,3,,00AAD2,FFFFFF,
IDFM:C01331,IDFM:Operator_100,TILLBUS,TILLBUS,,3,,C5A3CA,000000,
IDFM:C01866,IDFM:1072,2124,2124,,3,,D282BE,000000,
IDFM:C00261,IDFM:1071,VITAVIL,Vitavil,,3,,F28F42,000000,
IDFM:C00262,IDFM:1055,2377,2377,,3,,00814F,FFFFFF,
IDFM:C02089,IDFM:1070,3128,3128,,3,,662D91,FFFFFF,
IDFM:C02225,IDFM:1082,1255,1255,,3,,F78F4B,000000,
IDFM:C01303,IDFM:Operator_100,356,356,,3,,FF5A00,000000,
IDFM:C01304,IDFM:Operator_100,360,360,,3,,D2D200,000000,
IDFM:C00218,IDFM:1083,1347,1347,,3,,82DC73,000000,
IDFM:C00229,IDFM:1071,R2,R2,,3,,F28F42,000000,
IDFM:C00230,IDFM:1071,R3,R3,,3,,F5A05F,000000,
IDFM:C00787,IDFM:1074,3405,3405,,3,,77B5FE,FFFFFF,
IDFM:C00793,IDFM:1074,3401,3401,,3,,FF1400,FFFFFF,
IDFM:C00231,IDFM:1071,R4,R4,,3,,98D0C1,FFFFFF,
IDFM:C00233,IDFM:1071,R6,R6,,3,,98D4E2,000000,
IDFM:C00274,IDFM:1051,6512,6512,,3,,FF82B4,000000,
IDFM:C00285,IDFM:1051,6536,6536,,3,,D2D200,000000,
IDFM:C00286,IDFM:1051,6510,6510,,3,,A0006E,FFFFFF,
IDFM:C00288,IDFM:1052,5437,5437,,3,,FFCC30,000000,
IDFM:C00426,IDFM:1079,7818,7818,,3,,3C91DC,FFFFFF,
IDFM:C00466,IDFM:1086,30-42,30-42,,3,,E0A0C8,FFFFFF,
IDFM:C00671,IDFM:1076,4539,4539,,3,,A0006E,FFFFFF,
IDFM:C00689,IDFM:1076,9115,EXPRESS 9115,,3,,3C91DC,FFFFFF,
IDFM:C00437,IDFM:1086,30-05,30-05,,3,,1D1D1B,FFFFFF,
IDFM:C00691,IDFM:1076,4503,4503,,3,,82C8E6,000000,
IDFM:C00476,IDFM:1086,95-20,95-20,,3,,57AADF,FFFFFF,
IDFM:C02036,IDFM:1056,2402,2402,,3,,0055C8,FFFFFF,
IDFM:C00085,IDFM:1065,438,438,,3,,00A092,FFFFFF,
IDFM:C00727,IDFM:1052,5465,5465,,3,,8AD3DE,000000,
IDFM:C00758,IDFM:1052,5489,5489,,3,,006FB6,FFFFFF,
IDFM:C01282,IDFM:Operator_100,319,319,,3,,00643C,FFFFFF,
IDFM:C01095,IDFM:Operator_100,58,58,,3,,00643C,FFFFFF,
IDFM:C01098,IDFM:Operator_100,62,62,,3,,6E5B1E,FFFFFF,
IDFM:C01099,IDFM:Operator_100,63,63,,3,,D2D200,000000,
IDFM:C01102,IDFM:1090,66,66,,3,,00643C,FFFFFF,
IDFM:C01114,IDFM:Operator_100,82,82,,3,,FF5A00,000000,
IDFM:C00090,IDFM:1076,4501,4501,,3,,82C8E6,000000,
IDFM:C00092,IDFM:1058,4305,4305,,3,,A0006E,FFFFFF,
IDFM:C01120,IDFM:Operator_100,88,88,,3,,D2D200,000000,
IDFM:C01121,IDFM:Operator_100,89,89,,3,,82C8E6,000000,
IDFM:C00556,IDFM:1065,435,435,,3,,FF5A00,000000,
IDFM:C01134,IDFM:Operator_100,105,105,,3,,FF5A00,000000,
IDFM:C01135,IDFM:1091,106,106,,3,,FF1400,FFFFFF,
IDFM:C01136,IDFM:1091,107,107,,3,,FF82B4,000000,
IDFM:C01072,IDFM:Operator_100,20,20,,3,,FF5A00,000000,
IDFM:C00557,IDFM:1065,436,436,,3,,0055C8,FFFFFF,
IDFM:C00555,IDFM:1065,434,434,,3,,FFBE00,000000,
IDFM:C00869,IDFM:78,3735,3735,,3,,FF82B4,000000,
IDFM:C01512,IDFM:1078,3249,3249,,3,,6E6E00,FFFFFF,
IDFM:C00610,IDFM:1071,23,23,,3,,E3051B,FFFFFF,
IDFM:C00912,IDFM:1055,2312,2312,,3,,B1D0B7,000000,
IDFM:C00761,IDFM:1052,5458,5458,,3,,7AC597,000000,
IDFM:C00772,IDFM:1082,1201,1201,,3,,B80C4B,FFFFFF,
IDFM:C00773,IDFM:1082,1237,1237,,3,,8E6539,FFFFFF,
IDFM:C01518,IDFM:1078,3207,3207,,3,,82DC73,FFFFFF,
IDFM:C01950,IDFM:1076,4532,4532,,3,,0055C8,FFFFFF,
IDFM:C01519,IDFM:1078,3209,3209,,3,,82C8E6,000000,
IDFM:C01951,IDFM:1081,7812,7812,,3,,4D90CD,FFFFFF,
IDFM:C01952,IDFM:1081,5349,5349,,3,,F78F4B,000000,
IDFM:C01953,IDFM:1081,5249,5249,,3,,F78F4B,000000,
IDFM:C01954,IDFM:1081,5259,5259,,3,,F59EB3,000000,
IDFM:C01955,IDFM:1081,5379,5379,,3,,87D3DF,000000,
IDFM:C00900,IDFM:1055,2306,2306,,3,,722671,FFFFFF,
IDFM:C00484,IDFM:1086,3801,3801,,3,,FECA2B,FFFFFF,
IDFM:C00815,IDFM:1075,34,34,,3,,3C91DC,FFFFFF,
IDFM:C01957,IDFM:1081,5216,5216,,3,,00B397,FFFFFF,
IDFM:C01958,IDFM:1075,3531,3531,,3,,FF82B4,000000,
IDFM:C01959,IDFM:1075,3532,3532,,3,,640082,FFFFFF,
IDFM:C00975,IDFM:1059,4401,4401,,3,,E3B32A,000000,
IDFM:C01137,IDFM:1091,108,108,,3,,FF82B4,000000,
IDFM:C01142,IDFM:1091,113,113,,3,,FF1400,FFFFFF,
IDFM:C01144,IDFM:Operator_100,115,115,,3,,00643C,FFFFFF,
IDFM:C01145,IDFM:1091,116,116,,3,,82C8E6,000000,
IDFM:C00875,IDFM:1050,3604,3604,,3,,FF1400,FFFFFF,
IDFM:C00753,IDFM:1051,7821,7821,,3,,3C91DC,FFFFFF,
IDFM:C01292,IDFM:1090,340,340,,3,,DC9600,000000,
IDFM:C01294,IDFM:Operator_100,341,341,,3,,FFBE00,000000,
IDFM:C01520,IDFM:1078,TàD 3209,TàD 3209,,3,,FFBE00,000000,
IDFM:C00977,IDFM:1059,4407,4407,,3,,9B993B,FFFFFF,
IDFM:C00982,IDFM:1059,4403,4403,,3,,5291CE,FFFFFF,
IDFM:C01150,IDFM:Operator_100,121,121,,3,,FF1400,FFFFFF,
IDFM:C01151,IDFM:Operator_100,122,122,,3,,D282BE,000000,
IDFM:C01152,IDFM:Operator_100,123,123,,3,,00643C,FFFFFF,
IDFM:C01153,IDFM:1091,124,124,,3,,FF82B4,000000,
IDFM:C01544,IDFM:Operator_231,Selected,Magical Shuttle Selected,,3,,1AC7FF,000000,
IDFM:C01154,IDFM:Operator_100,125,125,,3,,0055C8,FFFFFF,
IDFM:C01155,IDFM:Operator_100,126,126,,3,,82C8E6,000000,
IDFM:C02035,IDFM:1056,2401,2401,,3,,FF1400,FFFFFF,
IDFM:C01157,IDFM:Operator_100,128,128,,3,,6E5B1E,FFFFFF,
IDFM:C01158,IDFM:Operator_100,129,129,,3,,6E6E00,FFFFFF,
IDFM:C01159,IDFM:Operator_100,131,131,,3,,6E5B1E,FFFFFF,
IDFM:C00247,IDFM:1072,2103,2103,,3,,82C8E6,000000,
IDFM:C00246,IDFM:1072,2102,2102,,3,,6E491E,FFFFFF,
IDFM:C00836,IDFM:78,7715,7715,,3,,3C91DC,FFFFFF,
IDFM:C00248,IDFM:1072,2104,2104,,3,,FF5A00,000000,
IDFM:C01160,IDFM:Operator_100,132,132,,3,,640082,FFFFFF,
IDFM:C01161,IDFM:Operator_100,133,133,,3,,82DC73,000000,
IDFM:C01429,IDFM:1071,Filéo OTH,Filéo Othis (sur réservation),,3,,B80B4B,FFFFFF,
IDFM:C01431,IDFM:1071,Filéo SAR,Filéo Sarcelles (sur réservation),,3,,006DB8,FFFFFF,
IDFM:C01171,IDFM:Operator_100,146,146,,3,,D282BE,000000,
IDFM:C01172,IDFM:Operator_100,147,147,,3,,FF1400,FFFFFF,
IDFM:C01182,IDFM:Operator_100,159,159,,3,,640082,FFFFFF,
IDFM:C01183,IDFM:Operator_100,160,160,,3,,00643C,FFFFFF,
IDFM:C01184,IDFM:Operator_100,162,162,,3,,0055C8,FFFFFF,
IDFM:C01187,IDFM:Operator_100,165,165,,3,,FF5A00,000000,
IDFM:C00821,IDFM:1075,3534,3534,,3,,82C8E6,000000,
IDFM:C00824,IDFM:1075,3510,3510,,3,,FF82B4,000000,
IDFM:C01188,IDFM:1090,166,166,,3,,640082,FFFFFF,
IDFM:C01244,IDFM:Operator_100,252,252,,3,,FF0000,000000,
IDFM:C01189,IDFM:Operator_100,167,167,,3,,82DC73,000000,
IDFM:C01217,IDFM:Operator_100,197,197,,3,,FF1400,FFFFFF,
IDFM:C01218,IDFM:Operator_100,199,199,,3,,D2D200,000000,
IDFM:C01220,IDFM:1091,203,203,,3,,FF82B4,000000,
IDFM:C01221,IDFM:1087,206,206,,3,,6E491E,FFFFFF,
IDFM:C01226,IDFM:1087,212,212,,3,,82C8E6,000000,
IDFM:C01227,IDFM:1087,213,213,,3,,6E6E00,FFFFFF,
IDFM:C01230,IDFM:Operator_100,216,216,,3,,FF1400,FFFFFF,
IDFM:C01231,IDFM:Operator_100,217,217,,3,,640082,FFFFFF,
IDFM:C01193,IDFM:Operator_100,172,172,,3,,00643C,FFFFFF,
IDFM:C01330,IDFM:Operator_100,BIEVRES,La Traverse Bièvre Montsouris,,3,,BB4D98,FFFFFF,
IDFM:C00442,IDFM:1086,30-09,30-09,,3,,FFBE00,000000,
IDFM:C00830,IDFM:1075,3536,3536,,3,,00643C,FFFFFF,
IDFM:C01256,IDFM:Operator_100,275,275,,3,,FFBE00,000000,
IDFM:C01453,IDFM:1078,3241,3241,,3,,FF82B4,000000,
IDFM:C01454,IDFM:1078,3243,3243,,3,,FF82B4,000000,
IDFM:C01673,IDFM:1076,4583,4583,,3,,6E6E00,FFFFFF,
IDFM:C01455,IDFM:1078,3244,3244,,3,,FF82B4,000000,
IDFM:C01456,IDFM:1078,3201,3201,,3,,00A092,000000,
IDFM:C01464,IDFM:1078,3202,3202,,3,,0055C8,FFFFFF,
IDFM:C01224,IDFM:1091,210,210,,3,,FFBE00,000000,
IDFM:C00880,IDFM:1050,3603,3603,,3,,FF82B4,000000,
IDFM:C00881,IDFM:1050,3601,3601,,3,,FF5A00,000000,
IDFM:C00882,IDFM:1050,3605,3605,,3,,00643C,FFFFFF,
IDFM:C00883,IDFM:1050,3606,3606,,3,,82DC73,000000,
IDFM:C01468,IDFM:1078,3253,3253,,3,,82DC73,FFFFFF,
IDFM:C02287,IDFM:1074,3425,3425,,3,,82DC73,000000,
IDFM:C01469,IDFM:1078,3260,3260,,3,,82C8E6,000000,
IDFM:C01689,IDFM:1061,6184,6184,,3,,640082,FFFFFF,
IDFM:C01140,IDFM:1091,111,111,,3,,D282BE,000000,
IDFM:C01690,IDFM:1061,6179,6179,,3,,6E6E00,FFFFFF,
IDFM:C01506,IDFM:1078,3218,3218,,3,,A50034,FFFFFF,
IDFM:C01531,IDFM:1068,5106,5106,,3,,A0006E,FFFFFF,
IDFM:C01999,IDFM:Operator_1042,T11,T11,,0,,FF5A00,000000,
IDFM:C01533,IDFM:1068,5144,5144,,3,,FF82B4,000000,
IDFM:C02288,IDFM:Operator_100,193,193,,3,,996633,FFFFFF,
IDFM:C02031,IDFM:1075,3514,3514,,3,,FFBE00,000000,
IDFM:C02032,IDFM:1075,3547,3547,,3,,FFBE00,000000,
IDFM:C00236,IDFM:1071,R111,R111,,3,,F5A05F,000000,
IDFM:C00102,IDFM:1058,4325,4325,,3,,6E491E,FFFFFF,
IDFM:C00234,IDFM:1071,R7,R7,,3,,B397C7,FFFFFF,
IDFM:C00235,IDFM:1071,R110,R110,,3,,B28E64,FFFFFF,
IDFM:C00237,IDFM:1071,R112,R112,,3,,B90745,FFFFFF,
IDFM:C00238,IDFM:1071,R113,R113,,3,,E3051B,FFFFFF,
IDFM:C00946,IDFM:1055,2361,2361,,3,,CBDC4F,000000,
IDFM:C00303,IDFM:1054,18,18,,3,,0055C8,FFFFFF,
IDFM:C01448,IDFM:1074,3430,3430,,3,,00A092,FFFFFF,
IDFM:C02030,IDFM:1071,Soir,Soir Louvres,,3,,662583,FFFFFF,
IDFM:C02033,IDFM:1083,1349,1349,,3,,FF5A00,000000,
IDFM:C00757,IDFM:1052,5448,5448,,3,,8D653D,FFFFFF,
IDFM:C00239,IDFM:1071,R104,R104,,3,,97B6E0,FFFFFF,
IDFM:C00240,IDFM:1071,R105,R105,,3,,97D4E2,000000,
IDFM:C00241,IDFM:1071,R106,R106,,3,,662483,FFFFFF,
IDFM:C00242,IDFM:1071,R107,R107,,3,,B43D88,FFFFFF,
IDFM:C00243,IDFM:1071,R108,R108,,3,,F4A8BC,000000,
IDFM:C00244,IDFM:1071,R109,R109,,3,,CEACD2,000000,
IDFM:C00436,IDFM:1083,1353,1353,,3,,A50034,FFFFFF,
IDFM:C00446,IDFM:1049,1518,1518,,3,,F49FB3,000000,
IDFM:C01900,IDFM:Operator_1044,P'TIT BUS,Le P'tit Bus du Pré,,3,,D20D44,FFFFFF,
IDFM:C01315,IDFM:Operator_100,389,389,,3,,0055C8,FFFFFF,
IDFM:C00844,IDFM:78,3753,3753,,3,,00643C,FFFFFF,
IDFM:C00845,IDFM:78,3711,3711,,3,,640082,FFFFFF,
IDFM:C00846,IDFM:78,3712,3712,,3,,FF1400,FFFFFF,
IDFM:C00847,IDFM:78,3713,3713,,3,,00643C,FFFFFF,
IDFM:C01450,IDFM:1074,3433,3433,,3,,FFBE00,000000,
IDFM:C01489,IDFM:1077,6216,6216,,3,,640082,FFFFFF,
IDFM:C01491,IDFM:1054,37,37,,3,,FF8C57,000000,
IDFM:C01691,IDFM:1061,6180,6180,,3,,6E6E00,FFFFFF,
IDFM:C01538,IDFM:1068,5145,5145,,3,,D2D200,000000,
IDFM:C02049,IDFM:1086,30-21Oues,30-21 Ouest,,3,,EF844E,FFFFFF,
IDFM:C02039,IDFM:1076,4580,4580,,3,,82C8E6,000000,
IDFM:C00531,IDFM:1081,5278,5278,,3,,ED1C2A,FFFFFF,
IDFM:C00533,IDFM:1081,5340,5340,,3,,BB4B9B,FFFFFF,
IDFM:C01693,IDFM:1061,6182,6182,,3,,00A092,FFFFFF,
IDFM:C00949,IDFM:1055,2311,2311,,3,,6FA8DC,000000,
IDFM:C00957,IDFM:1055,2307,2307,,3,,CEACD2,000000,
IDFM:C00958,IDFM:1055,2304,2304,,3,,A50034,FFFFFF,
IDFM:C00959,IDFM:1055,2309,2309,,3,,0B5394,FFFFFF,
IDFM:C01718,IDFM:1081,5253,5253,,3,,006DB8,FFFFFF,
IDFM:C01175,IDFM:Operator_100,151,151,,3,,A0006E,FFFFFF,
IDFM:C02204,IDFM:1079,7802,7802,,3,,3C91DC,FFFFFF,
IDFM:C00488,IDFM:1081,5232,5232,,3,,BB4B9B,FFFFFF,
IDFM:C02201,IDFM:1079,9111,9111,,3,,3C91DC,FFFFFF,
IDFM:C01622,IDFM:1080,4202,4202,,3,,82C8E6,000000,
IDFM:C01173,IDFM:Operator_100,148,148,,3,,6E491E,FFFFFF,
IDFM:C00018,IDFM:1070,3119,3119,,3,,FF1400,FFFFFF,
IDFM:C00159,IDFM:1062,R2S,R2 Sud,,3,,0055C8,FFFFFF,
IDFM:C00086,IDFM:1076,4511,4511,,3,,FF1400,FFFFFF,
IDFM:C00087,IDFM:1076,4512,4512,,3,,FFBE00,000000,
IDFM:C00144,IDFM:1062,8,8,,3,,EA9999,000000,
IDFM:C01174,IDFM:Operator_100,150,150,,3,,FF82B4,000000,
IDFM:C01176,IDFM:Operator_100,152,152,,3,,FF1400,FFFFFF,
IDFM:C01313,IDFM:Operator_100,385,385,,3,,DC9600,000000,
IDFM:C01663,IDFM:1076,4502,4502,,3,,A50034,FFFFFF,
IDFM:C01664,IDFM:1078,3203,3203,,3,,FF1400,FFFFFF,
IDFM:C02205,IDFM:Operator_100,PC,PC,,3,,0055C8,FFFFFF,
IDFM:C00204,IDFM:1072,2123,2123,,3,,FF1400,FFFFFF,
IDFM:C00213,IDFM:1069,39,39,,3,,F28F42,000000,
IDFM:C01646,IDFM:1081,N161,N161,,3,,0A0082,FFFFFF,
IDFM:C00017,IDFM:1070,3118,3118,,3,,0055C8,FFFFFF,
IDFM:C00167,IDFM:1059,4461,4461,,3,,BB4B9B,FFFFFF,
IDFM:C00489,IDFM:1081,5313,5313,,3,,006DB8,FFFFFF,
IDFM:C00214,IDFM:1069,43,43,,3,,C04191,FFFFFF,
IDFM:C00494,IDFM:1081,5252,5252,,3,,CEC92B,000000,
IDFM:C01695,IDFM:Operator_100,247,247,,3,,FF5A00,000000,
IDFM:C01696,IDFM:Operator_100,248,248,,3,,D282BE,000000,
IDFM:C01354,IDFM:Operator_1044,TUC,TUC,,3,,F4C931,000000,
IDFM:C01357,IDFM:1064,CLAM,ClamiBus,,3,,F4C931,000000,
IDFM:C01359,IDFM:Operator_100,V3,V3,,3,,CDC83F,000000,
IDFM:C01360,IDFM:Operator_1044,CHOISYBUS,CHOISYBUS,,3,,DFB039,000000,
IDFM:C01361,IDFM:Operator_100,V2,V2,,3,,DF9AB1,000000,
IDFM:C01362,IDFM:Operator_100,V5,V5,,3,,328E5B,FFFFFF,
IDFM:C00189,IDFM:1069,1,1,,3,,00814F,FFFFFF,
IDFM:C01305,IDFM:Operator_100,361,361,,3,,0055C8,FFFFFF,
IDFM:C01306,IDFM:Operator_100,366,366,,3,,0055C8,FFFFFF,
IDFM:C01307,IDFM:Operator_100,367,367,,3,,FFBE00,000000,
IDFM:C00026,IDFM:1070,3147,3147,,3,,E0B03B,000000,
IDFM:C00141,IDFM:1048,1130,1130,,3,,9696DC,FFFFFF,
IDFM:C00252,IDFM:1072,2109,2109,,3,,DC9600,000000,
IDFM:C00451,IDFM:1086,30-22,30-22,,3,,8FC4EB,FFFFFF,
IDFM:C00460,IDFM:1086,30-33,30-33 Scolaire,,3,,009FE3,FFFFFF,
IDFM:C00462,IDFM:1083,1316,1316,,3,,00643C,FFFFFF,
IDFM:C01308,IDFM:Operator_100,368,368,,3,,D2D200,000000,
IDFM:C01708,IDFM:1059,4436,4436,,3,,F78F4B,000000,
IDFM:C00500,IDFM:1081,5347,5347,,3,,9B993B,FFFFFF,
IDFM:C01779,IDFM:1072,2171,2171,,3,,DC9600,000000,
IDFM:C00674,IDFM:1060,4643,4643,,3,,0065AE,FFFFFF,
IDFM:C00675,IDFM:1060,4641,4641,,3,,F19043,000000,
IDFM:C01405,IDFM:Operator_100,N45,N45,,3,,FFBE00,000000,
IDFM:C00677,IDFM:1076,4543,4543,,3,,D282BE,000000,
IDFM:C01428,IDFM:1052,5410,5410,,3,,EB2132,FFFFFF,
IDFM:C01780,IDFM:Operator_1044,THIAIS,La Navette de Thiais,,3,,3C91DC,FFFFFF,
IDFM:C00678,IDFM:1076,4537,4537,,3,,FF1400,FFFFFF,
IDFM:C00057,IDFM:1081,5209,5209,,3,,87D3DF,000000,
IDFM:C00060,IDFM:1081,5213,5213,,3,,F59EB3,000000,
IDFM:C00061,IDFM:1079,5116,5116,,3,,FF82B4,000000,
IDFM:C00062,IDFM:1081,7806,7806,,3,,4D90CD,FFFFFF,
IDFM:C01083,IDFM:Operator_100,38,38,,3,,0055C8,FFFFFF,
IDFM:C01793,IDFM:1068,5198,5198,,3,,82DC73,000000,
IDFM:C01794,IDFM:Operator_100,T6,T6,,0,,E2231A,FFFFFF,
IDFM:C00106,IDFM:1051,6521,6521,,3,,DC9600,000000,
IDFM:C00107,IDFM:1051,6522,6522,,3,,6E491E,FFFFFF,
IDFM:C00380,IDFM:1080,4277,4277,,3,,82C8E6,000000,
IDFM:C00126,IDFM:1081,5299,5299,,3,,662D91,FFFFFF,
IDFM:C00311,IDFM:1054,503,503 Scolaire,,3,,FF8C57,000000,
IDFM:C00546,IDFM:1070,3101,3101,,3,,00643C,FFFFFF,
IDFM:C01795,IDFM:Operator_100,T8,T8,,0,,837902,FFFFFF,
IDFM:C00084,IDFM:1065,437,437,,3,,82DC73,000000,
IDFM:C01872,IDFM:1077,6243,6243,,3,,D2D200,000000,
IDFM:C01801,IDFM:1072,2113,2113,,3,,FFBE00,000000,
IDFM:C00506,IDFM:1081,5283,5283,,3,,F78F4B,000000,
IDFM:C01073,IDFM:Operator_100,21,21,,3,,82DC73,000000,
IDFM:C01074,IDFM:Operator_100,22,22,,3,,00643C,FFFFFF,
IDFM:C01075,IDFM:Operator_100,24,24,,3,,A0006E,FFFFFF,
IDFM:C01871,IDFM:1068,5111,5111,,3,,82C8E6,000000,
IDFM:C00083,IDFM:1076,4553,4553,,3,,FF1400,FFFFFF,
IDFM:C01096,IDFM:Operator_100,60,60,,3,,FF1400,FFFFFF,
IDFM:C01097,IDFM:Operator_100,61,61,,3,,00643C,FFFFFF,
IDFM:C00304,IDFM:1049,1511,1511,,3,,006FB6,FFFFFF,
IDFM:C00509,IDFM:1081,5286,5286,,3,,8E6539,FFFFFF,
IDFM:C00666,IDFM:1076,4505,4505,,3,,0055C8,FFFFFF,
IDFM:C01122,IDFM:Operator_100,91,91,,3,,DC9600,000000,
IDFM:C00510,IDFM:1081,5287,5287,,3,,CEC92B,000000,
IDFM:C01123,IDFM:Operator_100,92,92,,3,,FFBE00,000000,
IDFM:C00511,IDFM:1081,5291,5291,,3,,9B993B,FFFFFF,
IDFM:C01870,IDFM:1068,5115,5115,,3,,00643C,FFFFFF,
IDFM:C00413,IDFM:1079,5117,5117,,3,,00A092,FFFFFF,
IDFM:C00512,IDFM:1081,5292,5292,,3,,008C5A,FFFFFF,
IDFM:C01124,IDFM:Operator_100,93,93,,3,,82DC73,000000,
IDFM:C00232,IDFM:1071,R5,R5,,3,,FECE00,000000,
IDFM:C00115,IDFM:1051,6593,6593,,3,,82DC73,000000,
IDFM:C00962,IDFM:1076,4551,4551,,3,,3C91DC,FFFFFF,
IDFM:C00963,IDFM:1076,4552,4552,,3,,FF1400,FFFFFF,
IDFM:C00116,IDFM:1051,6533,6533,,3,,00643C,FFFFFF,
IDFM:C00789,IDFM:1074,3441,3441,,3,,82DC73,000000,
IDFM:C00790,IDFM:1074,3442,3442,,3,,A0006E,FFFFFF,
IDFM:C00923,IDFM:1056,2421,2421,,3,,A0006E,FFFFFF,
IDFM:C01435,IDFM:1073,3301,3301,,3,,B80C4B,FFFFFF,
IDFM:C00145,IDFM:1062,9,9,,3,,D282BE,000000,
IDFM:C00119,IDFM:1081,5341,5341,,3,,006DB8,FFFFFF,
IDFM:C00120,IDFM:1052,5442,5442,,3,,9B9842,FFFFFF,
IDFM:C00121,IDFM:1052,5443,5443,,3,,5091CB,FFFFFF,
IDFM:C00122,IDFM:1077,6283,6283,,3,,640082,FFFFFF,
IDFM:C00124,IDFM:1081,5270,5270,,3,,F78F4B,000000,
IDFM:C00125,IDFM:1081,5271,5271,,3,,CEC92B,000000,
IDFM:C00791,IDFM:1074,3444,3444,,3,,00643C,FFFFFF,
IDFM:C00792,IDFM:1074,3445,3445,,3,,A50034,FFFFFF,
IDFM:C00813,IDFM:1074,3443,3443,,3,,D2D200,000000,
IDFM:C00150,IDFM:1062,15,15,,3,,B6D7A8,FFFFFF,
IDFM:C00153,IDFM:1062,18s,18s,,3,,FBE800,000000,
IDFM:C00513,IDFM:1081,5293,5293,,3,,78C696,000000,
IDFM:C00514,IDFM:1081,5294,5294,,3,,00B397,FFFFFF,
IDFM:C00782,IDFM:1082,1232,1232,,3,,008C5A,FFFFFF,
IDFM:C00778,IDFM:1082,1208,1208,,3,,00B397,FFFFFF,
IDFM:C00783,IDFM:1082,1228,1228,,3,,87D3DF,000000,
IDFM:C00784,IDFM:1082,1241,1241,,3,,BB4B9B,FFFFFF,
IDFM:C00785,IDFM:1082,1242,1242,,3,,B80C4B,FFFFFF,
IDFM:C02304,IDFM:1088,ChavilBus,Chavilbus,,3,,C99EFF,000000,
IDFM:C00523,IDFM:1081,5228,5228,,3,,78C696,000000,
IDFM:C00524,IDFM:1081,5236,5236,,3,,BB4B9B,FFFFFF,
IDFM:C00525,IDFM:1061,6176,6176,,3,,FF82B4,000000,
IDFM:C00969,IDFM:1059,4438,4438,,3,,BE418E,FFFFFF,
IDFM:C00151,IDFM:1079,7816,7816,,3,,3C91DC,FFFFFF,
IDFM:C00530,IDFM:1061,6163,6163,,3,,D282BE,000000,
IDFM:C00209,IDFM:1071,32,32,,3,,00814F,FFFFFF,
IDFM:C01975,IDFM:1059,4430,4430,,3,,98D4E2,000000,
IDFM:C01976,IDFM:1059,4431,4431,,3,,E3B32A,000000,
IDFM:C01977,IDFM:1059,4432,4432,,3,,00A88F,FFFFFF,
IDFM:C01978,IDFM:1059,4433,4433,,3,,D5C900,000000,
IDFM:C02007,IDFM:Operator_100,168,168,,3,,82C8E6,000000,
IDFM:C02008,IDFM:Operator_100,353,353,,3,,D2D200,000000,
IDFM:C00281,IDFM:1051,6503,6503,,3,,6E491E,FFFFFF,
IDFM:C01432,IDFM:1071,Filéo GSV,Filéo Goussainville (sur réservation),,3,,CEC92B,000000,
IDFM:C01433,IDFM:1071,Filéo VLB,Filéo Villiers-le-Bel (sur réservation),,3,,F69FB3,000000,
IDFM:C02027,IDFM:Operator_100,260,260,,3,,FFBE00,000000,
IDFM:C02057,IDFM:1059,4406,4406,,3,,CEADD2,000000,
IDFM:C00093,IDFM:1060,4634,4634,,3,,19FF99,000000,
IDFM:C00094,IDFM:1076,4515,4515,,3,,82DC73,000000,
IDFM:C00097,IDFM:1059,4442,4442,,3,,ED1C2A,FFFFFF,
IDFM:C00098,IDFM:1059,4441,4441,,3,,8D5E2A,FFFFFF,
IDFM:C00673,IDFM:1060,4650,4650,,3,,007E49,FFFFFF,
IDFM:C00178,IDFM:1081,5225,5225,,3,,BB4B9B,FFFFFF,
IDFM:C00179,IDFM:1081,5226,5226,,3,,B80C4B,FFFFFF,
